sell,1,0.05355,7df41f53-e90c-4e38-a926-8d1765268760
buy,349.11442239158464,0.05352,5cb51198-9eaf-454a-801d-525a2e0b2106
buy,326.41097263125596,0.05535,4a2126dd-b042-4f22-9387-36429e1b44d1
sell,18.047283883775492,0.05541,dff3afb0-d2bf-488c-973e-f1a842c8fccb
